"","year","state","ava","aal","funded_ratio"
"453",2010,"California",438556318000,552162309000,0.7942525428696
"454",2010,"Colorado",36039727000,55701496000,0.647015423068709
"455",2010,"Connecticut",25442388000,46430761552,0.547964046885293
"456",2010,"Delaware",6808957000,7096326300,0.959504497418615
"457",2010,"Florida",120929666000,139652377000,0.865933459908097
"458",2010,"Georgia",67575609000,79887389000,0.845885813091225
"459",2010,"Hawaii",11345600000,18483700000,0.613816497779124
"460",2010,"Idaho",9579800000,12187900000,0.786009074573963
"461",2010,"Illinois",86618412053,165852317535,0.52226229539856
"462",2010,"Indiana",21162162636,34402677065,0.615131275860203
"463",2010,"Iowa",23400088560,28764801650,0.813497302874675
"464",2010,"Kansas",13461221000,21853783000,0.615967542095572
"465",2010,"Kentucky",26860596273,47168434727,0.569461260024059
"466",2010,"Louisiana",26400789395,45227110061,0.583738146421294
"467",2010,"Maine",10415100000,14761864060,0.705540977593855
"468",2010,"Maryland",32846093000,50973209263,0.644379537308082
"469",2010,"Massachusetts",40281524000,58601387000,0.687381750879036
"470",2010,"Michigan",61021287000,85104575000,0.717015354344934
"471",2010,"Minnesota",44598869000,55490333000,0.803723217880131
"472",2010,"Mississippi",20143426000,31399988000,0.641510627328902
"473",2010,"Missouri",44715189705,58436669256,0.765190594780671
"474",2010,"Montana",6846473000,9760019000,0.70148152375523
"475",2010,"Nebraska",7040908599,8542119000,0.824257845038216
"476",2010,"Nevada",24725464709,42539209772,0.581239398698814
"477",2010,"New Hampshire",5233838359,8953932346,0.584529585075335
"478",2010,"New Jersey",84558440069,120165543298,0.703682917317675
"479",2010,"New Mexico",21675034439,29954961460,0.72358745872344
"480",2010,"New York",236256753920,236452800000,0.999170887043841
"481",2010,"North Carolina",73541352613,77680857681,0.946711388216141
"482",2010,"North Dakota",3463660220,4845586100,0.714807279969703
"483",2010,"Ohio",141042271000,205812106000,0.685296281842624
"484",2010,"Oklahoma",17669488407,31944846985,0.553124840926515
"485",2010,"Oregon",48729200000,59329500000,0.821331715251266
"486",2010,"Pennsylvania",90464544974,119745334536,0.75547448528613
"487",2010,"Rhode Island",7601594200,14865476552,0.511358931105191
"488",2010,"South Carolina",29013031000,43624486000,0.665062987790848
"489",2010,"South Dakota",7119900000,7393250948,0.963026962032995
"490",2010,"Tennessee",34160218519,37634036925,0.907694770749072
"491",2010,"Texas",170519064000,203202823000,0.839156963877416
"492",2010,"Utah",18857106000,22720313000,0.829966823080298
"493",2010,"Vermont",2675772000,3681515000,0.726812738777378
"494",2010,"Virginia",5.2729e+10,7.2801e+10,0.724289501517836
"495",2010,"Washington",3.4774e+10,3.0426e+10,1.14290409518175
"496",2010,"West Virginia",8118149000,14230142000,0.570489669041953
"497",2010,"Wisconsin",80626900000,80758800000,0.998366741457278
"498",2010,"Wyoming",5799530934,6855642883,0.845949976242367
"499",2011,"Alabama",28886293000,43143112000,0.669545882550151
"500",2011,"Alaska",10108098000,17115151000,0.590593562393928
"501",2011,"Arizona",35246211438,48059911473,0.73338069833527
"502",2011,"Arkansas",1.6613e+10,2.3255e+10,0.71438400344012
"503",2011,"California",458076271000,588803306000,0.77797842901378
"504",2011,"Colorado",34158846000,56972757000,0.599564560303796
"505",2011,"Connecticut",25958596000,47291043000,0.548911471459828
"506",2011,"Delaware",7091821000,7547950600,0.939569079850629
"507",2011,"Florida",126078053000,145034475000,0.86929713090629
"508",2011,"Georgia",68095273000,82635545000,0.824043370198623
"509",2011,"Hawaii",11942800000,20096900000,0.594260806393026
"510",2011,"Idaho",11360100000,12641200000,0.898656773091162
"511",2011,"Illinois",88586557201,175171904210,0.505712132322318
"512",2011,"Indiana",20892645655,35228389855,0.593062746863938
"513",2011,"Iowa",24442590199,30645574026,0.797589569647567
"514",2011,"Kansas",13589658000,22607170032,0.601121590219568
"515",2011,"Kentucky",26555029168,49649253553,0.534852535892666
"516",2011,"Louisiana",27202915651,46367747588,0.586677530526416
"517",2011,"Maine",10914700000,13566258849,0.804547526439432
"518",2011,"Maryland",34256685000,52707408820,0.649940601652214
"519",2011,"Massachusetts",44362852000,61133767000,0.725668549101514
"520",2011,"Michigan",58400036000,88867984000,0.657154954702247
"521",2011,"Minnesota",44992749000,57010369000,0.789202907983283
"522",2011,"Mississippi",20315165000,32654465000,0.622125182574573
"523",2011,"Missouri",45811101006,56191335223,0.815269842302106
"524",2011,"Montana",6666979000,10068744000,0.662146043240349
"525",2011,"Nebraska",7267497259,9039744995,0.803949366162402
"526",2011,"Nevada",25871139710,44763596993,0.5779504206073
"527",2011,"New Hampshire",5740516293,9998251218,0.574152035974578
"528",2011,"New Jersey",84395589986,125281622753,0.67364700529455
"529",2011,"New Mexico",21497447046,32119492409,0.669295976793716
"530",2011,"New York",235491313140,247567900000,0.951219092378293
"531",2011,"North Carolina",75672712351,80493126933,0.940113960462583
"532",2011,"North Dakota",3472998871,5089584955,0.682373690921129
"533",2011,"Ohio",144233454000,215967903000,0.667846712388553
"534",2011,"Oklahoma",18381929939,27700543667,0.663594554676507
"535",2011,"Oregon",51583600000,61198400000,0.842891317420063
"536",2011,"Pennsylvania",88552401433,129596149145,0.683295005424291
"537",2011,"Rhode Island",7424913455,12010183715,0.618218141469953
"538",2011,"South Carolina",29333064000,44840713000,0.654161409074829
"539",2011,"South Dakota",7433800000,7712556672,0.963856774886075
"540",2011,"Tennessee",36680782356,40069331612,0.915432848024218
"541",2011,"Texas",177444367000,211646666000,0.838399065544458
"542",2011,"Utah",18837280000,23691355000,0.795111972278496
"543",2011,"Vermont",2835461000,4027107000,0.704093782459716
"544",2011,"Virginia",5.2559e+10,7.5185e+10,0.699062312961362
"545",2011,"Washington",3.7631e+10,3.3297e+10,1.13016187644533
"546",2011,"West Virginia",9397333000,14960400000,0.628147175209219
"547",2011,"Wisconsin",7.894e+10,79039300000,0.998743662962602
"548",2011,"Wyoming",5761221926,7037186665,0.818682550322828
"549",2012,"Alabama",27902559000,42136362000,0.662196679438059
"550",2012,"Alaska",9725415000,17828721000,0.545491457295226
"551",2012,"Arizona",36512595346,50645414665,0.720945728009472
"552",2012,"Arkansas",1.7109e+10,2.4302e+10,0.704016130359641
"553",2012,"California",470188028000,610237620000,0.770499904610928
"554",2012,"Colorado",35903970000,57968149000,0.619374098006821
"555",2012,"Connecticut",25308548000,50031764000,0.505849603863658
"556",2012,"Delaware",7270430000,7949854600,0.914536223090168
"557",2012,"Florida",127891781000,148049596000,0.863844174218483
"558",2012,"Georgia",68522927000,85126600000,0.804953175623131
"559",2012,"Hawaii",12242500000,20683400000,0.591899784368141
"560",2012,"Idaho",11306200000,13396700000,0.843954108101249
"561",2012,"Illinois",90864376114,188889591293,0.481044908255711
"562",2012,"Indiana",21002786232,36644563448,0.573148763575905
"563",2012,"Iowa",25368701461,31940046502,0.794260003954956
"564",2012,"Kansas",13379020000,23531423450,0.568559740061114
"565",2012,"Kentucky",25584528930,51237161336,0.499335409356957
"566",2012,"Louisiana",28031494816,47951220507,0.584583552193586
"567",2012,"Maine",11076400000,13974718159,0.792602746901667
"568",2012,"Maryland",35191570000,54535742948,0.645293675260925
"569",2012,"Massachusetts",42649119000,64267758000,0.663616101249401
"570",2012,"Michigan",55213057000,88618138000,0.623044652551829
"571",2012,"Minnesota",45426928000,60109924000,0.755730917244214
"572",2012,"Mississippi",19992797000,34492873000,0.57962110027773
"573",2012,"Missouri",45806523161,58554581446,0.782287602947748
"574",2012,"Montana",6668927000,10475981000,0.636592124403433
"575",2012,"Nebraska",7358964135,9609157134,0.765828264891396
"576",2012,"Nevada",27398984856,46887299326,0.584358349699333
"577",2012,"New Hampshire",5817881588,10361600451,0.561484841604611
"578",2012,"New Jersey",83675307994,129762092695,0.644836302005972
"579",2012,"New Mexico",21218351036,33625043847,0.631028204232158
"580",2012,"New York",230680400000,257433900000,0.896076235491907
"581",2012,"North Carolina",77451370173,83004078189,0.933103190383532
"582",2012,"North Dakota",3375480771,5373201759,0.628206593088774
"583",2012,"Ohio",147888539000,222942729000,0.663347666296845
"584",2012,"Oklahoma",18706870296,28957123071,0.646019642563683
"585",2012,"Oregon",50168200000,60405200000,0.830527835351923
"586",2012,"Pennsylvania",85417013664,132543441269,0.644445419903081
"587",2012,"Rhode Island",7405666961,12170817034,0.608477388191094
"588",2012,"South Carolina",29349683000,44815200000,0.654904652885628
"589",2012,"South Dakota",7.828e+09,8452840068,0.926079274779436
"590",2012,"Tennessee",37965050141,40991382747,0.926171492562751
"591",2012,"Texas",183466065000,220456737000,0.832208929047154
"592",2012,"Utah",19061566000,24804225000,0.768480611669988
"593",2012,"Vermont",2918189000,4265517000,0.684134889158805
"594",2012,"Virginia",5.1212e+10,7.7859e+10,0.657753117815538
"595",2012,"Washington",4.0733e+10,3.6037e+10,1.13031051419375
"596",2012,"West Virginia",9596792000,15448357000,0.621217647934988
"597",2012,"Wisconsin",7.8613e+10,78682700000,0.999114163596318
"598",2012,"Wyoming",5749967972,7319204726,0.785600101002011
"599",2013,"Alabama",29176275000,44202443000,0.660060236942107
"600",2013,"Alaska",9681062000,18535434000,0.522300260139579
"601",2013,"Arizona",37855289177,52693046750,0.718411470048465
"602",2013,"Arkansas",1.8406e+10,2.5002e+10,0.736181105511559
"603",2013,"California",474114353000,654680961000,0.724191447809645
"604",2013,"Colorado",37790138000,62783319000,0.601913670731552
"605",2013,"Connecticut",26409013000,51641107000,0.511395175939974
"606",2013,"Delaware",7519770000,8257269800,0.910684788330399
"607",2013,"Florida",131680615000,154125953000,0.854370159190516
"608",2013,"Georgia",70724641000,89203314000,0.792847685008653
"609",2013,"Hawaii",12748800000,21243700000,0.600121447770398
"610",2013,"Idaho",12053500000,14172900000,0.850461091237503
"611",2013,"Illinois",94378273444,197337456557,0.478258284517513
"612",2013,"Indiana",22636215231,37357428201,0.60593612357914
"613",2013,"Iowa",26572044187,33016570898,0.804809326477015
"614",2013,"Kansas",13278490000,24328670138,0.545795965199913
"615",2013,"Kentucky",25543323553,53490896459,0.477526555805222
"616",2013,"Louisiana",30418382242,50220757687,0.605693415292179
"617",2013,"Maine",1.1452e+10,14355831744,0.797724590550899
"618",2013,"Maryland",37172204000,56577173776,0.657017689628188
"619",2013,"Massachusetts",42104859000,68520660000,0.614484142446964
"620",2013,"Michigan",55342130534,90444718000,0.611889027438838
"621",2013,"Minnesota",46196646000,61531071000,0.750785664042805
"622",2013,"Mississippi",20490555000,35542848000,0.576502901512
"623",2013,"Missouri",47126405184,60868081286,0.774238388796384
"624",2013,"Montana",7207799000,9753651000,0.738984714544328
"625",2013,"Nebraska",7703084507,9984898998,0.771473452915542
"626",2013,"Nevada",29108541364,50790396359,0.57311112829782
"627",2013,"New Hampshire",6070681258,10708768437,0.566888834483068
"628",2013,"New Jersey",83903699493,133645439224,0.627808176471858
"629",2013,"New Mexico",22266699380,33419659225,0.666275476661447
"630",2013,"New York",238027500000,264603800000,0.899561911053432
"631",2013,"North Carolina",80207071873,86144340282,0.931077672780778
"632",2013,"North Dakota",3445321644,5173633887,0.665938433072584
"633",2013,"Ohio",156045984000,214828449000,0.726374857363514
"634",2013,"Oklahoma",19742554421,29660494078,0.665617854142342
"635",2013,"Oregon",54784100000,62593600000,0.875234848291199
"636",2013,"Pennsylvania",85300720674,135729968061,0.628459004983071
"637",2013,"Rhode Island",7384402574,12206373657,0.604962848221942
"638",2013,"South Carolina",29675109000,46859818000,0.633274098503754
"639",2013,"South Dakota",8803700000,8803761326,0.999993034113747
"640",2013,"Tennessee",39249317926,41913433880,0.93643765954306
"641",2013,"Texas",190446347289,233584990212,0.815319285353705
"642",2013,"Utah",20931004000,25656302000,0.815823106541231
"643",2013,"Vermont",3022094000,4481134000,0.674403845098138
"644",2013,"Virginia",52124581000,79077591000,0.659157421727731
"645",2013,"Washington",4.3938e+10,4.1946e+10,1.04748962952367
"646",2013,"West Virginia",10460631000,15841598000,0.660326754914498
"647",2013,"Wisconsin",85276100000,85328700000,0.99938356027925
"648",2013,"Wyoming",6244501550,8045046972,0.776192056023213
"649",2014,"Alabama",30944452000,45976123000,0.673054837616473
"650",2014,"Alaska",11502577000,19869121000,0.578917255574617
"651",2014,"Arizona",39078183177,56219562000,0.695099388661192
"652",2014,"Arkansas",2.027e+10,2.6174e+10,0.77443264308092
"653",2014,"California",508079981000,686356177000,0.740257024014515
"654",2014,"Colorado",39296244000,64405820000,0.610134984695482
"655",2014,"Connecticut",28327453332,54355649515,0.521150121188097
"656",2014,"Delaware",8067032000,8740071700,0.922993801069161
"657",2014,"Florida",138621201000,160130502000,0.865676428092382
"658",2014,"Georgia",74437842000,92764080000,0.802442518699048
"659",2014,"Hawaii",13641800000,22220100000,0.613939631234783
"660",2014,"Idaho",13833100000,14928100000,0.926648401337076
"661",2014,"Illinois",104011300533,218161837234,0.476762122338737
"662",2014,"Indiana",24184843843,38324431849,0.631055508879802
"663",2014,"Iowa",28515272363,34645411264,0.823060582127659
"664",2014,"Kansas",14562765000,25130466687,0.579486452893186
"665",2014,"Kentucky",27210826696,55612712656,0.489291483843205
"666",2014,"Louisiana",33371001138,54330547580,0.614221697082332
"667",2014,"Maine",12498926122,14991882845,0.833712899922278
"668",2014,"Maryland",40614967000,58942351657,0.689062547696577
"669",2014,"Massachusetts",44521329000,71421295000,0.623362107897932
"670",2014,"Michigan",58126701515,94373879085,0.615919384458562
"671",2014,"Minnesota",50677763000,66407464000,0.7631335387239
"672",2014,"Mississippi",22569940000,37015288000,0.609746437742157
"673",2014,"Missouri",51252539923,63713397535,0.804423275259261
"674",2014,"Montana",7993241000,11368505000,0.703103970135035
"675",2014,"Nebraska",8622023999,10426112609,0.826964403929161
"676",2014,"Nevada",31465556937,53219778849,0.591238024988359
"677",2014,"New Hampshire",6700553435,11045173866,0.606649883133673
"678",2014,"New Jersey",84068362449,137452641350,0.61161692946252
"679",2014,"New Mexico",24197811778,34755698418,0.696225737920086
"680",2014,"New York",261566100000,273600500000,0.956014700265533
"681",2014,"North Carolina",83861954200,89252879825,0.939599420931066
"682",2014,"North Dakota",3836310504,6077551973,0.631226276804067
"683",2014,"Ohio",166424475000,221721657000,0.750600898675405
"684",2014,"Oklahoma",22214515564,30534018037,0.727533321591717
"685",2014,"Oregon",60014100000,73458900000,0.816975206544068
"686",2014,"Pennsylvania",85898186591,139108875107,0.617488902307122
"687",2014,"Rhode Island",7532340586,12136734915,0.620623309213967
"688",2014,"South Carolina",31016048000,48795442000,0.635634123367506
"689",2014,"South Dakota",9887095388,9887095388,1
"690",2014,"Tennessee",40994052149,43242897057,0.947995045173876
"691",2014,"Texas",201325716243,247067307211,0.81486182253593
"692",2014,"Utah",22814728000,26698924000,0.854518631537361
"693",2014,"Vermont",3176362000,4697139199,0.676233312539733
"694",2014,"Virginia",57144567000,82083384000,0.696177036268388
"695",2014,"Washington",47841100000,51174400000,0.934863916333167
"696",2014,"West Virginia",11890921000,16370520000,0.726361838231162
"697",2014,"Wisconsin",89360400000,89392100000,0.999645382533803
"698",2014,"Wyoming",6609612342,8370666482,0.789616018773784
"699",2015,"Alabama",32329538000,47568563000,0.679640837584268
"700",2015,"Alaska",14353811000,20389653000,0.703975246660647
"701",2015,"Arizona",40902212209,58394036000,0.700451878493208
"702",2015,"Arkansas",2.1786e+10,2.7431e+10,0.79421092924064
"703",2015,"California",521733286000,721294255000,0.723329324174362
"704",2015,"Colorado",40531642000,66543522000,0.609099740768155
"705",2015,"Connecticut",29835602000,57004451000,0.523390743645615
"706",2015,"Delaware",8289879300,9051033500,0.915904167187095
"707",2015,"Florida",143195531000,165548928000,0.864974075821258
"708",2015,"Georgia",78189768000,99890537000,0.782754506565522
"709",2015,"Hawaii",14463700000,23238400000,0.622405156981548
"710",2015,"Idaho",13956700000,15488200000,0.901118270683488
"711",2015,"Illinois",112194663179,227872522388,0.492357138997064
"712",2015,"Indiana",24764694852,40904005625,0.605434467202013
"713",2015,"Iowa",30154918476,36140313415,0.83438453147128
"714",2015,"Kansas",15662010000,25947780558,0.603597288985521
"715",2015,"Kentucky",28698829166,58758701204,0.488418371712517
"716",2015,"Louisiana",35888243063,55609127649,0.645366050147801
"717",2015,"Maine",12808738647,15337223063,0.835140663625099
"718",2015,"Maryland",43610803000,62337309136,0.699593928651223
"719",2015,"Massachusetts",46666919000,77794919000,0.599871040421033
"720",2015,"Michigan",60315769015,97333517542,0.61968138559231
"721",2015,"Minnesota",55970888000,70676285000,0.791933079108502
"722",2015,"Mississippi",24387161000,40364584000,0.604172236731091
"723",2015,"Missouri",54720572509,66890430252,0.818062797665498
"724",2015,"Montana",8536363000,11821703000,0.722092493780295
"725",2015,"Nebraska",9485594650,10778303637,0.880063780856724
"726",2015,"Nevada",33717929776,55822053104,0.604025253481476
"727",2015,"New Hampshire",7280760612,12303635908,0.591756832406423
"728",2015,"New Jersey",84605103386,142149183037,0.595185294620921
"729",2015,"New Mexico",25547297971,36800911552,0.694202857853166
"730",2015,"New York",283279800000,293437800000,0.965382782995238
"731",2015,"North Carolina",87416500562,94240045521,0.927593997633634
"732",2015,"North Dakota",4219268807,6502222482,0.64889640714081
"733",2015,"Ohio",172805003516,228476554000,0.756335827421487
"734",2015,"Oklahoma",24421462937,31957830215,0.764177754644223
"735",2015,"Oregon",61395200000,76196600000,0.80574723806574
"736",2015,"Pennsylvania",86271699000,142972903850,0.603412931239838
"737",2015,"Rhode Island",7667516512,12489462147,0.613918871906086
"738",2015,"South Carolina",31632715000,50281271000,0.629115262420475
"739",2015,"South Dakota",10352405041,10352405041,1
"740",2015,"Tennessee",42738786371,44572360233,0.958862984764211
"741",2015,"Texas",209990792216,258595170950,0.812044522890964
"742",2015,"Utah",24312226000,28583269000,0.850575418787823
"743",2015,"Vermont",3298613370,5016201218,0.65759191600276
"744",2015,"Virginia",62083601000,84711142000,0.732885893569939
"745",2015,"Washington",51465900000,56058500000,0.918074868218022
"746",2015,"West Virginia",12368170000,16723239000,0.739579814651934
"747",2015,"Wisconsin",91502400000,91526500000,0.999736688281536
"748",2015,"Wyoming",6814919591,8713353524,0.782123618906203
"749",2016,"Alabama",33727791206,49871843000,0.676289248143486
"750",2016,"Alaska",14485349000,20792821000,0.696651454845882
"751",2016,"Arizona",42501997234,61714395068,0.688688549683898
"752",2016,"Arkansas",2.3008e+10,2.8475e+10,0.808007023705004
"753",2016,"California",525330542000,772712423000,0.679852589868353
"754",2016,"Colorado",41168873000,72235936000,0.569922330625023
"755",2016,"Connecticut",31080750582,66296941409,0.468811229016678
"756",2016,"Delaware",8460614400,9504791500,0.890142029943529
"757",2016,"Florida",145451612000,170374609000,0.85371648307055
"758",2016,"Georgia",81016228000,108921463000,0.743804074684527
"759",2016,"Hawaii",14998700000,27439200000,0.546615790547829
"760",2016,"Idaho",13884200000,16128300000,0.860859483020529
"761",2016,"Illinois",117329748174,246427261479,0.476123248173979
"762",2016,"Indiana",25427778066,41640897455,0.610644333337892
"763",2016,"Iowa",31367641387,37487556473,0.836748092919638
"764",2016,"Kansas",17408577000,27317754373,0.637262373850395
"765",2016,"Kentucky",28843159202,60970544570,0.473067108149006
"766",2016,"Louisiana",37368286943,56861378670,0.657182217826095
"767",2016,"Maine",13001681459,15959695582,0.814657234042975
"768",2016,"Maryland",45151247000,63751376374,0.708239563882016
"769",2016,"Massachusetts",48059750000,83529085000,0.575365455038805
"770",2016,"Michigan",63276759356,103005659582,0.614303715084967
"771",2016,"Minnesota",58022289000,74299132000,0.780928221341805
"772",2016,"Mississippi",25185078000,41997513000,0.599680223921831
"773",2016,"Missouri",56861587977,69738533094,0.815353943570289
"774",2016,"Montana",9046629000,12271623000,0.73719906486697
"775",2016,"Nebraska",10045925478,11207298169,0.896373535040549
"776",2016,"Nevada",35896247280,58803940820,0.610439483807371
"777",2016,"New Hampshire",7636066231,12732865722,0.599713088767308
"778",2016,"New Jersey",83885675164,148421739141,0.5651845588759
"779",2016,"New Mexico",26560773073,38010669645,0.698771511290485
"780",2016,"New York",297520200000,306990100000,0.969152425436521
"781",2016,"North Carolina",89818663476,98907974894,0.908103351345116
"782",2016,"North Dakota",4494570629,6985959318,0.643372001525875
"783",2016,"Ohio",177559124807,240971815633,0.736846026331239
"784",2016,"Oklahoma",25692161766,33975869095,0.75618850820746
"785",2016,"Oregon",60000100000,80970300000,0.741013680324761
"786",2016,"Pennsylvania",87131832090,149659706466,0.582199672493643
"787",2016,"Rhode Island",7693895693,12621161814,0.609602808868638
"788",2016,"South Carolina",31648821000,52427303000,0.603670591256621
"789",2016,"South Dakota",10851252302,10851252302,1
"790",2016,"Tennessee",44165202957,45894703752,0.962315895874486
"791",2016,"Texas",219072132184,271291457362,0.807515777733021
"792",2016,"Utah",25925815000,30476453000,0.850683476846863
"793",2016,"Vermont",3423564176,5231475620,0.654416540318313
"794",2016,"Virginia",65203736000,87118992000,0.748444564188713
"795",2016,"Washington",5.5186e+10,6.1139e+10,0.902631708075042
"796",2016,"West Virginia",12824839000,17219685000,0.744777793554296
"797",2016,"Wisconsin",95396200000,9.5414e+10,0.999813444567883
"798",2016,"Wyoming",7063051856,9039303831,0.781371219294288
"799",2017,"Alabama",35578029000,51938913000,0.684997566275598
"800",2017,"Alaska",14706538000,21049655000,0.698659336696967
"801",2017,"Arizona",44126460329,69821840912,0.631986492372993
"802",2017,"Arkansas",2.4288e+10,3.0808e+10,0.788366658010906
"803",2017,"California",567755530000,824961272000,0.688220828383323
"804",2017,"Colorado",42045868000,69874232000,0.601736388315509
"805",2017,"Connecticut",32494339000,66536270000,0.488370312913543
"806",2017,"Delaware",8688641300,10044583200,0.865007649097874
"807",2017,"Florida",150593242000,178579116000,0.843285852081382
"808",2017,"Georgia",84300845000,113495929000,0.742765363857236
"809",2017,"Hawaii",15720600000,28648600000,0.548738856349001
"810",2017,"Idaho",15296700000,1.7101e+10,0.894491550201743
"811",2017,"Illinois",123808524542,253638230277,0.48813037532547
"812",2017,"Indiana",26464153460,42757248040,0.618939587394456
"813",2017,"Iowa",32933585331,40463753200,0.813903375898408
"814",2017,"Kansas",18256373273,28153826989,0.648450858213093
"815",2017,"Kentucky",30248613000,66985505000,0.45156952985575
"816",2017,"Louisiana",39139121115,58019122646,0.674590020152577
"817",2017,"Maine",13513888452,16501547233,0.818946748519118
"818",2017,"Maryland",47440760000,65778815000,0.721216397711026
"819",2017,"Massachusetts",50411178000,87510222000,0.576060451543592
"820",2017,"Michigan",68684070564,108668549000,0.632051050612629
"821",2017,"Minnesota",61184617000,76751782000,0.797175197834495
"822",2017,"Mississippi",26364446000,43166491000,0.610761852289546
"823",2017,"Missouri",59653805381,73801807878,0.808297345230516
"824",2017,"Montana",9487546000,13215185000,0.717927596170617
"825",2017,"Nebraska",10810539558,12466139649,0.867192239328652
"826",2017,"Nevada",38719300694,63320544127,0.611480858666374
"827",2017,"New Hampshire",8165684152,13208449000,0.618216730215637
"828",2017,"New Jersey",87005039897,160668090915,0.54152034421713
"829",2017,"New Mexico",27631998639,40065395922,0.689672421877334
"830",2017,"New York",310891700000,319694500000,0.972464962644024
"831",2017,"North Carolina",91801820286,104862953656,0.87544568491894
"832",2017,"North Dakota",5013009837,7460831915,0.671910303584423
"833",2017,"Ohio",183623774053,239240667279,0.767527428097581
"834",2017,"Oklahoma",27204983496,34238838120,0.794565031694481
"835",2017,"Oregon",6.1059e+10,84056100000,0.726407720558056
"836",2017,"Pennsylvania",88518293767,152608985384,0.580033302392171
"837",2017,"Rhode Island",7769216725,13506854678,0.575205472348386
"838",2017,"South Carolina",31722464000,55484337000,0.571737281460171
"839",2017,"South Dakota",11644038604,11634963501,1.00077998551514
"840",2017,"Tennessee",45647499828,48587993632,0.939481061385844
"841",2017,"Texas",230366652209,285134662374,0.807922299909076
"842",2017,"Utah",27702403000,31713679000,0.873515904603815
"843",2017,"Vermont",3573386960,5793418069,0.616801155628805
"844",2017,"Virginia",69214246000,89851284000,0.770320054636058
"845",2017,"Washington",6.0726e+10,6.5663e+10,0.924813060627751
"846",2017,"West Virginia",13441493000,17559736000,0.765472385234038
"847",2017,"Wisconsin",100802500000,100819300000,0.9998333652386
"848",2017,"Wyoming",7314683343,9588652976,0.762847853740077
"849",2018,"Alabama",37247016000,53458133000,0.696751156648138
"850",2018,"Alaska",14971792000,21882323000,0.684195731869966
"851",2018,"Arizona",46331275177,72327834504,0.640573238431986
"852",2018,"Arkansas",2.5172e+10,3.1629e+10,0.79585190805906
"853",2018,"California",611644372000,879480052000,0.695461336057682
"854",2018,"Colorado",42468847000,72349136613,0.586998670449497
"855",2018,"Connecticut",33722628000,72548863749,0.464826411570985
"856",2018,"Delaware",8950957800,10413117300,0.859584843051754
"857",2018,"Florida",156104350000,185950079000,0.839496013335923
"858",2018,"Georgia",88436410000,114717694000,0.770904704552377
"859",2018,"Hawaii",16512700000,29917400000,0.551943016438594
"860",2018,"Idaho",16274800000,1.7889e+10,0.909765777852311
"861",2018,"Illinois",129386915578,265557863793,0.487226827818046
"862",2018,"Indiana",22023734978,36237825667,0.607755420548202
"863",2018,"Iowa",34406619857,41787865127,0.823363906062987
"864",2018,"Kansas",19246613272,29100136425,0.661392544382204
"865",2018,"Kentucky",31426092000,68606879000,0.458060364471615
"866",2018,"Louisiana",40912017773,59834924729,0.68374812800878
"867",2018,"Maine",14184794043,17121045065,0.828500479330991
"868",2018,"Maryland",49625798000,68202059000,0.727629029498948
"869",2018,"Massachusetts",53305950000,92109896000,0.578721204939804
"870",2018,"Michigan",72932694694,116794244000,0.624454529574249
"871",2018,"Minnesota",64508032000,79976383000,0.806588515011988
"872",2018,"Mississippi",27455702000,44396161000,0.618425138155527
"873",2018,"Missouri",62388591125,77470785547,0.805317652125137
"874",2018,"Montana",9799629000,13734484000,0.713505436389165
"875",2018,"Nebraska",11545658962,13001288461,0.888039596739473
"876",2018,"Nevada",41342368039,67226030502,0.61497559398171
"877",2018,"New Hampshire",8710939332,13703148691,0.635688886432445
"878",2018,"New Jersey",85611902908,158328373973,0.540723691905025
"879",2018,"New Mexico",28249485992,41771447285,0.6762869813741
"880",2018,"New York",325127500000,330066100000,0.985037542480127
"881",2018,"North Carolina",95089183765,109851810761,0.865613257590096
"882",2018,"North Dakota",5394846998,7822610702,0.689647894228036
"883",2018,"Ohio",185959518727,246851765173,0.753324646460092
"884",2018,"Oklahoma",28731058845,35015831302,0.820516257266723
"885",2018,"Oregon",67326100000,86574700000,0.77766483741786
"886",2018,"Pennsylvania",89654086125,157174024920,0.57041286669749
"887",2018,"Rhode Island",7900933450,13681959111,0.577470915232294
"888",2018,"South Carolina",31685130000,56482847000,0.560969067299317
"889",2018,"South Dakota",12235719255,12233387024,1.00019064474911
"890",2018,"Tennessee",47581593545,50422351782,0.943660735039056
"891",2018,"Texas",242302502580,308930121359,0.784327865195205
"892",2018,"Utah",28875694000,33166510000,0.87062805221291
"893",2018,"Vermont",3747924990,6041162405,0.620397986138894
"894",2018,"Virginia",73204795000,93174818000,0.785671456852215
"895",2018,"Washington",6.6936e+10,7.1543e+10,0.935605160532826
"896",2018,"West Virginia",14006656000,17781624000,0.787703980243874
"897",2018,"Wisconsin",101410500000,101422300000,0.999883654778091
"898",2018,"Wyoming",7318379669,9869615224,0.741506077278864
"899",2019,"Alabama",38467115000,55759012000,0.689881574659178
"900",2019,"Alaska",15140624000,22427200000,0.675100948847828
"901",2019,"Arizona",49041037345,75842290644,0.64661862041056
"902",2019,"Arkansas",2.6152e+10,3.2838e+10,0.796394421097509
"903",2019,"California",647185196000,903497652000,0.716310877584882
"904",2019,"Colorado",44622388915,73459142685,0.607444999819086
"905",2019,"Connecticut",34615026999,70979669625,0.487675234075873
"906",2019,"Delaware",9221325500,10772258000,0.856025310570913
"907",2019,"Florida",161004533000,191330896000,0.8414978258399
"908",2019,"Georgia",91608141000,119668619000,0.765515151470078
